期間,2024/09/01,-,2024/09/30,,,,,,,,,,,,,,,,,,,,,,
端末番号,名称,0時,1時,2時,3時,4時,5時,6時,7時,8時,9時,10時,11時,12時,13時,14時,15時,16時,17時,18時,19時,20時,21時,22時,23時
KHNB0094,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,5,8,7,5,8,9,8,8,15,27,23,24,23,24,18,19,17,25,17,7,8,6,8,13
KHNB0095,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,2,2,2,2,2,3,2,2,16,25,22,20,23,24,20,19,10,22,5,3,3,3,3,2
KHNB0096,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,13,16,14,13,14,18,14,15,15,23,20,18,21,21,19,20,8,23,20,16,15,14,18,17
KHNB0098,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,3,3,3,3,3,3,3,9,15,14,12,14,14,15,14,15,16,16,13,13,13,10,5,3
KHNB0099,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,2,2,2,2,1,1,1,1,14,18,15,12,16,15,14,14,9,17,7,3,1,2,3,4
KHNB0100,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,17,12,10,6,7,15,16,17,16,19,15,13,14,13,11,14,13,14,16,15,15,14,12,23
KHNB0101,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,3,4,3,4,3,4,2,2,17,18,14,9,7,10,11,11,18,18,14,8,4,4,2,4
KHNB0102,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,2,2,2,2,2,2,2,2,18,27,18,19,24,24,20,15,16,25,5,4,2,2,3,2
KHNB0103,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,23,19,20,18,15,22,19,17,25,26,22,21,22,26,23,21,24,25,23,20,24,25,21,31
KHNB0104,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,6,4,2,4,4,5,11,10,12,20,17,16,19,18,16,13,12,14,9,9,9,5,7,9
KHNB0105,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,1,1,1,1,0,3,3,2,16,25,22,18,23,23,17,17,14,26,10,3,0,1,2,3
KHNB0106,病棟5F看護部（5B病棟）5B病棟ﾅｰｽｽﾃｰｼｮﾝ,6,5,5,5,6,6,5,3,5,7,7,5,4,6,3,6,5,8,8,7,5,6,7,10
KHNB0107,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ　面談室,1,1,1,1,1,1,1,3,19,26,20,19,13,13,16,17,22,23,13,12,4,1,3,1
KHNB0108,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,9,8,10,7,6,10,12,8,19,15,13,14,18,18,15,15,14,20,13,11,9,9,7,15
KHNB0109,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,11,10,12,8,9,14,13,11,25,23,20,24,24,22,23,16,19,24,18,13,10,10,11,21
KHNB0110,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,11,10,13,12,13,16,15,12,22,22,18,16,22,21,16,20,19,22,17,16,16,12,13,18
KHNB0111,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,5,5,5,3,3,6,7,5,22,18,12,19,23,22,21,15,16,22,10,7,7,5,5,10
KHNB0112,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,5,3,7,7,4,9,7,5,26,20,21,18,28,27,15,12,15,23,15,7,6,5,7,8
KHNB0113,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,8,8,8,6,8,11,11,8,19,24,21,19,22,21,18,9,16,23,16,10,8,10,9,15
KHNB0114,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,11,10,12,10,10,14,10,6,21,20,22,21,24,22,16,14,16,22,15,12,11,11,13,17
KHNB0115,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,9,8,14,12,11,14,11,11,19,24,23,21,23,24,20,17,21,22,17,15,14,14,12,27
KHNB0116,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,1,2,2,1,1,2,2,2,19,19,16,15,17,17,15,16,14,17,14,9,6,4,1,1
KHNB0117,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,9,10,11,8,8,11,9,10,25,26,23,23,24,27,26,21,21,23,17,12,11,10,7,12
KHNB0118,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,2,1,2,1,2,3,4,3,25,21,20,18,23,23,18,10,8,19,14,2,3,3,2,4
KHNB0119,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,2,1,3,5,4,6,4,4,26,24,19,20,24,25,20,16,19,26,9,8,6,5,4,8
KHNB0120,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,13,11,21,19,19,17,14,14,21,21,19,19,20,23,22,18,20,21,20,17,17,17,18,26
KHNB0121,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,11,9,10,7,9,12,3,6,13,24,22,22,22,23,20,13,15,20,16,11,11,9,7,18
KHNB0122,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,9,7,9,8,8,10,8,7,17,23,17,20,23,20,17,12,18,20,14,11,12,10,13,18
KHNB0123,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,0,0,0,0,0,0,0,0,10,16,15,14,16,16,16,14,15,16,9,4,2,2,1,3
KHNB0124,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,7,10,8,10,14,13,10,24,27,15,16,26,25,18,8,14,24,15,10,11,10,9,14
KHNB0125,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,10,5,8,7,7,10,7,9,18,22,20,21,20,22,17,16,17,22,15,9,9,8,8,13
KHNB0126,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,8,8,6,7,8,7,6,11,20,16,15,20,20,19,12,16,19,12,7,7,7,8,10
KHNB0127,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,8,8,8,4,9,8,8,11,23,20,21,23,23,22,17,20,21,13,11,8,10,8,13
KHNB0128,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,12,8,11,6,9,12,10,10,18,26,18,21,23,25,21,20,19,22,14,10,9,9,9,16
KHNB0129,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,11,13,18,10,13,16,11,15,24,24,21,20,19,23,24,18,24,22,22,19,20,17,16,27
KHNB0130,病棟6F看護部（6B病棟）6B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,7,8,4,7,10,8,6,19,24,17,19,22,23,19,13,16,24,13,8,8,5,5,12
KHNB0131,病棟6F看護部（6A病棟）6A病棟ﾅｰｽｽﾃｰｼｮﾝ,5,5,5,5,5,6,6,7,25,19,20,21,25,25,20,18,17,24,13,6,6,4,6,6
KHNB0132,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,3,3,3,3,4,6,6,5,18,17,16,15,15,16,12,10,13,14,9,6,7,6,5,5
KHNB0133,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,9,7,7,6,9,11,9,11,24,23,20,20,24,22,21,19,16,23,16,14,12,7,9,21
KHNB0134,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,10,8,12,5,14,14,5,8,18,23,20,17,21,21,18,21,17,22,14,13,12,12,12,22
KHNB0135,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,12,12,15,13,16,15,7,10,16,19,18,19,20,20,19,19,18,20,12,12,12,9,7,17
KHNB0136,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,8,9,8,7,10,11,8,10,22,21,21,20,23,20,21,17,19,23,15,12,12,10,7,12
KHNB0137,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,7,5,7,7,6,9,9,10,25,22,18,15,21,20,15,16,16,22,12,7,8,6,6,11
KHNB0138,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,7,6,7,7,8,7,4,5,18,18,17,13,20,22,16,13,10,19,14,8,7,8,8,17
KHNB0139,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,0,0,0,0,0,0,0,7,18,17,14,10,16,18,16,15,18,16,16,15,5,4,4,0
KHNB0140,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,1,2,2,1,2,2,1,4,20,18,14,14,16,19,15,13,13,21,5,4,5,3,2,3
KHNB0141,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,7,4,7,6,6,7,4,5,16,21,18,14,15,16,11,13,15,14,11,5,5,4,6,11
KHNB0142,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,8,8,10,8,7,10,6,7,16,17,13,10,13,14,10,9,16,16,11,7,6,4,6,10
KHNB0143,病棟7F看護部（7A病棟）7A病棟ﾅｰｽｽﾃｰｼｮﾝ,10,6,10,10,10,11,8,11,22,20,15,14,19,17,15,12,14,21,13,11,10,8,9,16
KHNB0144,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,18,15,23,20,22,24,18,16,23,22,22,21,24,22,23,19,21,24,24,22,18,21,20,37
KHNB0145,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,1,3,3,3,3,4,2,6,15,15,11,11,11,10,9,11,12,15,9,5,5,4,2,2
KHNB0146,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,9,10,13,8,13,12,8,13,15,18,16,15,18,13,8,13,18,18,15,12,13,11,11,22
KHNB0147,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,4,6,6,9,9,8,11,19,24,21,19,19,17,16,17,16,21,14,10,11,9,8,11
KHNB0149,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,3,5,7,5,8,7,7,6,25,29,28,23,25,24,18,16,17,24,18,11,11,9,4,10
KHNB0150,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,8,6,7,6,6,7,4,8,24,29,22,20,21,20,11,9,17,21,17,10,13,7,7,21
KHNB0151,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,6,5,9,6,10,10,8,11,21,25,22,21,19,15,16,13,18,20,17,13,14,10,5,16
KHNB0152,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,8,7,10,9,11,10,10,10,21,22,20,18,18,17,14,15,17,26,16,13,8,11,8,10
KHNB0153,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,7,5,11,11,11,12,9,15,23,26,21,16,15,14,12,15,15,22,17,10,8,7,8,12
KHNB0154,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,6,8,8,4,8,10,9,10,23,24,17,19,20,18,14,19,16,20,15,11,9,9,7,13
KHNB0155,病棟7F看護部（7B病棟）7B病棟ﾅｰｽｽﾃｰｼｮﾝ,8,8,7,4,7,10,8,10,24,26,25,22,25,22,17,17,17,24,13,11,10,8,6,15
KHNB0156,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,5,5,2,3,4,7,6,6,17,22,22,21,24,19,21,18,21,24,12,9,8,7,5,5
KHNB0157,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,2,2,3,2,2,2,2,3,17,17,15,17,17,17,14,11,17,17,14,11,4,3,2,2
KHNB0158,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,10,7,9,10,8,14,14,15,21,24,18,17,21,19,18,17,20,23,17,16,15,15,12,22
KHNB0159,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,6,6,4,6,6,9,8,10,22,23,19,20,20,19,19,18,20,22,12,9,9,7,8,10
KHNB0160,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,5,5,5,6,6,6,4,5,16,24,20,18,22,24,21,19,20,21,9,8,7,7,6,4
KHNB0161,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,7,7,6,8,7,7,6,9,18,24,23,18,23,24,21,15,14,23,12,5,5,4,5,10
KHNB0162,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,13,7,13,12,10,16,14,12,18,24,20,20,22,21,18,18,19,21,17,11,12,11,13,26
KHNB0163,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,8,9,6,6,5,10,8,14,15,19,21,21,21,21,21,22,22,20,15,11,11,10,10,17
KHNB0164,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,8,8,9,6,8,15,21,16,15,24,21,24,20,24,22,20,21,22,15,21,21,21,16,15
KHNB0165,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,14,14,12,13,11,14,11,10,15,20,20,18,21,20,15,16,17,19,17,11,13,14,14,13
KHNB0166,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,6,6,6,6,5,8,9,8,14,22,18,23,23,19,21,15,17,18,13,8,11,8,5,7
KHNB0167,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,5,3,3,7,7,7,7,4,17,21,16,16,20,19,18,20,19,21,12,5,7,6,6,5
KHNB0168,病棟8F看護部（8F病棟）8F病棟ﾅｰｽｽﾃｰｼｮﾝ,22,20,20,22,16,25,13,16,26,24,22,21,23,26,22,19,22,22,23,22,21,19,22,31
KHNB0169,病棟8F看護部長室相談室２,0,0,0,0,0,0,0,0,15,16,18,16,19,18,16,17,17,15,11,8,5,3,2,0
KHNB0170,病棟8F看護部長室相談室２,0,0,0,0,0,0,0,0,15,10,2,5,10,13,11,11,10,8,6,5,3,2,0,0
KHNB0171,病棟8F看護部長室相談室２,2,2,2,2,2,2,2,2,6,3,3,3,13,13,5,9,13,10,10,8,5,3,3,4
KHNB0173,病棟B1F栄養管理室栄養管理室,1,1,1,1,1,1,1,1,16,18,13,15,16,17,14,14,16,16,9,9,11,4,1,1
KHNB0174,病棟B1F栄養管理室栄養管理室,2,2,2,2,2,2,2,2,16,16,15,16,14,15,14,15,14,8,8,10,11,8,2,2
KHNB0175,病棟B1F栄養管理室栄養管理室,0,0,0,0,0,0,0,0,5,10,14,15,17,17,18,17,16,16,7,7,5,1,0,0
KHNB0176,病棟1F看護部（外来）診察窓口③,1,1,1,1,1,1,1,1,15,16,14,13,14,13,14,12,15,8,4,1,1,1,1,1
KHNB0177,病棟1F看護部（外来）内科・外科診察室③,1,1,1,1,1,1,1,1,1,5,2,5,5,11,11,8,2,1,1,1,1,1,1,1
KHNB0178,病棟1F看護部（外来）泌尿器科診察室⑨　奥,1,1,1,1,1,1,1,1,8,11,12,12,12,9,11,10,9,5,2,1,1,1,1,1
KHNB0179,病棟2F看護部（外来）頭頸科処置室⑪,1,1,1,1,1,1,1,1,2,8,15,14,15,15,11,8,5,3,2,1,1,1,1,1
KHNB0180,病棟1F看護部（外来）診察窓口①,1,1,1,1,1,1,1,1,18,18,16,16,14,15,16,15,9,2,1,1,1,1,1,1
KHNB0181,病棟2F看護部（外来）受付⑤　奥,1,1,1,1,1,1,1,1,5,11,14,15,18,16,11,13,13,5,1,1,1,1,1,1
KHNB0182,病棟1F看護部（外来）器材庫,1,1,1,1,1,1,1,1,2,4,7,9,4,4,7,6,3,1,1,1,1,1,1,1
KHNB0183,病棟3F看護部看護当直室,13,17,17,14,11,14,17,16,19,17,6,4,5,5,4,14,21,20,14,7,10,9,11,19
KHNB0184,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
KHNB0185,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,1,1,1,1,1,1,1,1,1,6,7,7,11,8,3,3,1,1,1,1,1,1,1,1
KHNB0186,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,5,5,5,5,5,5,5,5,11,11,11,11,11,11,11,10,10,10,5,5,5,5,5,5
KHNB0187,新外来棟2Fサポーティブケアセンタサポーティブケアセンタ,4,4,4,4,4,4,4,4,10,12,12,11,10,12,12,11,9,9,4,4,4,4,4,4
KHNB0188,病棟2F看護部（通治）通院治療センター,3,3,3,3,3,3,3,3,6,7,9,11,7,6,8,10,9,7,4,4,3,3,3,3
KHNB0189,病棟2F看護部（通治）通院治療センター,2,2,2,2,2,2,2,2,4,8,11,13,15,14,11,15,13,12,6,2,2,2,2,2
KHNB0190,病棟2F看護部（通治）通院治療センター,2,2,2,2,2,2,2,2,3,10,17,13,12,11,17,16,16,14,7,3,2,2,2,2
KHNB0191,病棟2F看護部（通治）通院治療センター,1,1,1,1,1,1,1,10,11,13,15,14,15,12,12,13,12,13,4,2,1,1,1,1
KHNB0192,病棟2F看護部（通治）通院治療センター,1,1,1,1,1,1,1,1,7,18,17,16,17,18,18,17,17,9,2,1,1,1,1,1
KHNB0193,病棟2F看護部（通治）通院治療センター,2,2,2,2,2,2,2,2,7,11,15,15,15,15,13,14,14,9,4,2,2,2,2,2
KHNB0194,病棟2F看護部（通治）通院治療センター,2,2,2,2,2,2,2,2,2,4,6,6,8,6,8,11,9,6,5,2,2,2,2,2
KHNB0195,病棟2F看護部（通治）通院治療センター,2,2,2,2,2,2,2,2,15,18,17,17,14,15,12,11,11,11,2,2,2,2,2,2
KHNB0196,病棟2F看護部（通治）通院治療センター,0,0,0,0,0,0,0,0,14,17,18,15,13,14,16,12,14,11,4,3,0,0,0,0
KHNB0197,病棟2F看護部（通治）通院治療センター,2,2,2,2,2,2,2,2,16,16,15,15,16,14,11,11,11,10,3,2,2,2,2,2
KHNB0198,高ｴﾈﾙｷﾞｰ棟1F放射線部4D-CT Sim室 操作室３,0,0,0,0,0,0,0,0,16,19,19,19,19,14,7,0,1,0,0,0,0,0,0,0
KHNB0200,高ｴﾈﾙｷﾞｰ棟1F放射線部放射線治療診察室3
(処置室),1,1,1,1,1,1,1,2,8,15,18,17,16,14,12,10,11,7,1,1,1,1,1,1
KHNB0201,病棟1F放射線部血管造影室 操作室(血管造影室2),4,4,4,4,4,4,4,4,5,8,11,10,10,13,12,11,11,7,5,4,4,4,4,4
KHNB0202,陽子線棟2F放射線部処置室,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
KHNB0203,陽子線棟3F放射線部医長室,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,4
KHNB0204,陽子線棟3F放射線部治療計画室,3,3,3,3,3,3,3,3,13,11,11,12,9,9,9,10,12,8,6,4,3,3,3,3
KHNB0205,陽子線棟3F放射線部治療計画室,4,4,4,4,4,4,4,4,9,12,14,14,12,11,9,9,11,10,8,4,4,4,4,4
KHNB0206,病棟B1F薬剤部調剤事務室,4,4,4,4,4,4,4,4,5,4,4,4,4,13,15,15,14,15,9,6,4,4,4,4
KHNB0207,病棟B1F薬剤部調剤事務室,0,0,0,0,0,0,0,0,14,13,6,5,3,13,11,7,10,11,7,5,1,0,0,0
KHNB0208,病棟B1F薬剤部調剤事務室,0,0,0,0,0,0,0,0,1,9,9,15,4,6,10,12,13,5,0,0,0,0,0,0
KHNB0209,病棟B1F薬剤部調剤事務室,0,0,0,0,0,0,0,1,2,1,5,4,5,3,2,3,2,3,2,0,0,0,0,0
KHNB0210,病棟B1F薬剤部調剤事務室,2,2,2,2,2,2,2,2,9,13,14,14,12,11,10,13,12,10,7,3,3,2,2,2
KHNB0211,病棟B1F薬剤部調剤事務室,2,2,2,2,2,2,2,2,5,8,9,9,5,4,9,8,8,4,2,2,2,2,2,2
KHNB0212,病棟B1F薬剤部調剤事務室,2,2,2,2,2,2,2,2,3,2,2,2,2,13,13,9,7,10,5,3,2,2,2,2
KHNB0213,病棟1F薬剤部調剤事務室,3,3,3,3,3,3,3,4,5,9,14,15,7,9,9,11,11,8,4,4,3,3,3,3
KHNB0214,病棟2F薬剤部通院治療センター,0,0,0,0,0,0,0,0,17,12,14,11,18,18,16,13,12,16,0,0,0,0,0,0
KHNB0215,病棟2F薬剤部通院治療センター,2,2,2,2,2,2,2,2,11,11,12,10,12,8,8,9,9,6,2,2,2,2,2,2
KHNB0216,病棟1F薬剤部調剤事務室,2,2,2,2,2,2,2,2,11,15,15,14,15,14,14,13,14,14,2,2,2,2,2,2
KHNB0217,病棟B1F薬剤部調剤事務室,4,4,4,4,4,4,4,4,11,3,3,3,8,13,12,12,13,9,4,4,4,4,4,4
KHNB0218,病棟1F薬剤部調剤事務室,0,0,0,0,0,0,0,0,11,16,14,15,14,8,12,11,9,11,1,0,0,0,0,0
KHNB0219,陽子線棟2F薬剤部ホットラボ室,5,5,5,5,5,5,5,6,9,9,9,7,6,10,10,9,8,6,5,5,5,5,5,5
KHNB0220,病棟B1F薬剤部抗がん薬調製室,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0
KHNB0221,病棟1F薬剤部調剤事務室,3,2,2,2,2,2,2,3,17,16,17,15,13,7,6,3,4,3,3,2,3,3,3,4
KHNB0222,病棟2F看護部（外来）婦人科診察室⑮,1,1,1,1,1,1,1,3,17,19,17,11,12,19,14,14,13,10,7,1,1,1,1,1
KHNB0223,病棟2F臨床検査部治験検査室,0,0,0,0,0,0,0,1,13,19,18,18,15,19,18,17,18,12,5,1,0,0,0,0
KHNB0224,病棟2F臨床検査部超音波室（4）,0,0,0,0,0,0,0,0,11,17,18,17,18,18,18,16,8,1,0,0,0,0,0,0
KHNB0226,病棟2F臨床検査部超音波室（3）,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0
KHNB0227,病棟2F臨床検査部超音波室（6）,0,0,0,0,0,0,0,0,12,16,17,13,4,6,6,4,0,0,0,0,0,0,0,0
KHNB0228,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,11,15,13,15,15,11,14,15,26,22,16,18,19,18,17,18,22,26,18,14,14,13,12,27
KHNB0229,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,9,10,11,10,14,14,12,11,17,19,13,11,12,15,14,12,13,20,15,13,11,10,10,19
KHNB0230,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,11,10,9,9,10,9,9,10,23,22,15,16,18,16,20,19,19,24,17,16,12,11,10,15
KHNB0231,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,5,8,8,7,6,5,7,6,26,25,25,20,26,27,24,25,19,26,13,8,8,6,4,18
KHNB0232,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,11,9,10,12,13,12,8,12,27,26,23,23,23,20,19,17,15,23,16,10,10,9,12,21
KHNB0233,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,8,8,10,8,9,12,9,8,26,22,17,18,18,19,16,14,16,23,14,9,7,5,6,9
KHNB0234,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,6,7,5,4,5,5,4,6,25,25,19,19,24,23,23,21,17,26,10,9,7,8,8,12
KHNB0235,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,17,15,15,16,13,9,14,11,20,20,18,20,20,18,19,19,18,17,16,16,14,15,15,35
KHNB0236,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,9,10,8,9,10,11,9,7,23,21,24,22,22,20,22,20,20,23,13,9,8,9,8,14
KHNB0237,緩和ケア1F看護部（緩和ｹｱ）緩和ｹｱ病棟ﾅｰｽｽﾃｰｼｮﾝ,5,5,5,3,5,3,2,1,15,20,18,17,14,14,14,15,14,15,11,6,4,2,3,9
KHNB0238,病棟4F看護部（4B病棟）4B病棟ﾅｰｽｽﾃｰｼｮﾝ,13,13,20,17,16,16,11,14,22,22,20,21,21,21,22,18,19,21,19,17,17,17,13,31
KHNB0239,病棟1F医事課医事室,2,2,2,2,2,2,2,3,6,8,8,9,8,6,6,4,5,7,6,3,2,2,2,2
KHNB0241,病棟B1F栄養管理室栄養管理室,3,3,3,3,3,3,3,3,15,14,13,14,15,13,14,10,12,13,8,4,4,3,3,3
KHNB0242,病棟1F医事課保険証確認カウンター,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KHNB0243,病棟1F医事課医事室,0,0,0,0,0,0,0,0,15,16,14,12,11,9,8,6,4,4,12,2,0,0,0,0
KHNB0244,病棟1F医事課医事室,0,0,0,0,0,0,0,0,0,0,4,6,5,7,5,4,5,1,1,0,0,0,0,0
KHNB0245,病棟1F医事課医事室,0,0,0,0,0,0,0,0,2,5,6,6,3,6,2,3,0,0,0,0,0,0,0,0
KHNB0251,病棟3Fクオリティマネジメント室クオリティマネジメント室,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1
KHNB0252,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,11,10,10,7,10,12,12,14,24,26,26,26,25,23,16,15,20,24,20,18,15,13,13,22
KHNB0253,病棟5F看護部（5A病棟）5A病棟ﾅｰｽｽﾃｰｼｮﾝ,12,10,12,9,11,13,10,9,17,25,22,20,23,25,13,9,18,25,17,11,7,8,8,18
KHNB0254,病棟1F医事課医事室,0,0,0,0,0,0,1,10,5,4,4,4,3,2,1,1,2,2,1,0,0,1,0,0
KHNB0257,病棟1F医事課医事室,0,0,0,0,0,0,0,0,0,1,4,3,0,3,3,2,0,0,0,0,0,0,0,0
KHNB0258,病棟1F医事課医事室,0,0,0,0,0,0,0,0,1,6,5,4,6,6,5,4,5,3,4,4,2,0,0,0
KHNB0260,病棟B1F栄養管理室栄養管理室,0,1,1,0,0,0,0,2,18,18,18,19,18,18,15,18,15,15,16,17,10,11,3,3
KHNB0261,病棟1F看護部（外来）診察窓口①　脇部屋,2,2,2,2,2,2,2,2,14,16,17,16,14,12,13,17,13,8,2,2,2,2,2,2
KHNB0262,病棟1F看護部（外来）外来・診療室⑱　奥,1,1,1,1,1,1,1,1,4,6,8,8,7,6,4,1,1,1,1,1,1,1,1,1
KHNB0265,病棟1F医事課医事室,0,0,0,0,0,0,0,0,1,3,4,5,5,4,2,2,3,3,2,0,0,0,0,0
